"order","item","participant","cont_pred1","cont_pred2","binary_pred","out"
11,21,530,0.0416514114034187,-0.64978434700531,0,0.26472514892592
12,38,530,0.0739772284334257,-0.375426304134644,0,0.765728056206056
1,42,530,-0.209192162414474,-0.0943935486035261,0,0.242386671891894
2,26,530,-1.16303678378684,-1.18166654954392,0,0
3,8,530,0.881890055271661,0.441057579586512,0,0
4,60,530,-0.768521364531887,-0.88505608252986,0,0
5,47,530,0.93731372735352,-0.608152051583236,1,0
6,44,530,-0.154407030771,0.0564574261419166,1,0.651945206085192
7,41,530,0.203432484628936,-0.478025137067488,0,0
8,59,530,-0.024760122716358,-3.20539063411315,0,0
9,13,530,-0.335343055602559,1.49636683149954,1,0.180912027935971
10,31,530,0.575645825630815,1.97812283716317,1,0.0871661371104488
11,29,530,-0.645058552923968,0.365611723856863,0,0.0363056705603005
12,9,530,0.800272564986738,-0.958538054636837,0,0.334862170212186
1,16,530,0.152766833517604,-1.41597352040335,0,0.249517500030238
2,30,530,0.324945282653525,-1.75919866546905,0,0.427320835810131
3,39,530,-1.60266095043524,1.45176490938713,0,0.105193856053172
4,52,530,1.15858205273827,-0.608557460466984,0,0.622534364285645
5,11,530,-0.685124662964918,1.10469267261224,1,0
6,7,530,-0.303940226128175,-0.999143642240481,1,0
7,25,530,1.53885985856701,0.632373918148327,0,0
8,58,530,0.511534582825535,0.320978955589168,1,0.476674660471714
9,34,530,1.1978533159986,0.0234337782183065,1,0.85893856988475
10,23,530,0.0704273032747338,0.832233902100649,0,1
11,6,530,-1.21411741487529,2.03144375254008,0,0
12,15,530,1.07369291863402,-0.406674546851958,0,0
1,37,530,0.514730563727018,0.90494881107623,1,0
2,20,530,-0.42139511049186,0.238280800428952,0,0
3,46,530,-2.25452659798845,-0.59459170978015,1,0
4,10,530,0.589912724108564,-1.04550101584953,0,0.400836832314628
5,18,530,0.7013609322614,0.353620364301768,1,0
6,14,530,0.443027800664054,-0.0138419502814458,0,1
7,51,530,-0.103841716835226,-0.0941127662128508,1,0.266873362177199
8,49,530,-0.420812782789449,-1.69627066294487,0,1
9,1,530,-0.097643008027291,0.417306936747024,0,0.252559292101367
10,32,530,-0.618812162684925,-0.0302137392159137,1,0.560289971414327
11,24,530,0.46765546196399,0.107990892819908,0,0.3310217333455
12,17,530,2.0707441449217,0.000383976820536932,1,1
1,3,530,0.439371117986237,-0.744393736336796,1,0.492685393566075
2,48,530,0.418121459500743,0.985099336821369,0,0.161127801142161
3,53,530,-1.38101055617166,-0.750885436243193,0,0.309558041256325
4,19,530,-1.69526466454657,-2.18478443509078,1,0.935651418345693
5,50,530,1.89018077334277,-0.521760228061477,1,0.376538139334682
6,57,530,0.78514571613048,-1.11349340787448,1,0.462322446794642
7,22,530,-1.43424844619551,-1.68884680970925,1,0.391459802511413
8,35,530,0.103212860192372,0.519091343853552,0,0.197230448737863
9,12,530,0.689385424269296,1.66443978572831,0,0.388482243982344
10,36,530,-0.331079645325677,1.45191326608544,1,0.206178415351268
11,4,530,2.10480699572049,0.371898767481511,0,0
12,5,530,-0.112125682988595,0.239851276910003,1,0.309682777462867
1,28,531,2.04304005720298,1.60334635916712,0,0.01069462822946
2,47,531,-0.993672982392362,-1.08228906865752,0,0.164435929849517
3,6,531,-0.971242474739466,-0.0523050996139279,1,0.332303828002794
4,31,531,1.19503770073993,0.721174157300328,1,0.048299477919329
5,25,531,-0.207973748559868,0.457921373252273,1,0.153350668090958
6,55,531,0.552776460140079,0.200877693027198,0,0
7,38,531,-0.629754819073262,0.72934207057569,0,0.209511779514673
8,48,531,-0.860910213980192,0.516744601600048,0,0.0316898250317712
9,59,531,0.473130080933805,1.16807666952746,1,0
10,41,531,-0.626553789082294,1.11433997625099,1,0.185240696905409
11,22,531,1.29652042429699,-0.759133541565556,0,0.104678695625944
12,35,531,-1.33872922208696,0.580090624477025,0,0.0279763073368965
1,19,531,1.16715338455321,-0.369643170099617,0,0.619314963450909
2,12,531,1.57533698455106,1.47592421819279,0,1
3,32,531,0.885449239999766,0.0284931640818262,1,0
4,27,531,-1.04899914763041,-0.190181663578136,1,0.145646470817939
5,5,531,-1.07903477667468,1.70231321217628,1,0.0260702045599015
6,51,531,1.37582415324082,-0.980431689509332,0,0.112653596988603
7,17,531,-0.908710842216504,0.518645631691416,0,0.0345594933280281
8,7,531,-0.0696082952009335,1.26652991518223,0,0
9,9,531,1.61414655750379,-0.289139310110089,0,0.082708216828515
10,43,531,-1.11354278577662,0.374112221759258,0,0
11,2,531,-0.584895784868621,-1.49538124445611,0,0.229702186798569
12,16,531,0.787784591449989,0.707330717755891,0,0
1,53,531,-1.26841004797329,1.09307063964972,1,0.0486978051300851
2,34,531,-0.618292040785441,0.134616241875921,1,0.377797688786624
3,54,531,-0.0232452713509861,0.164518617201294,1,0.0868808589073492
4,52,531,-0.844398574619053,0.147577173723195,0,0.094708542076854
5,3,531,1.18316627125162,-1.01001174875226,1,1
6,14,531,0.094761098508438,-1.67143164978423,1,0.35996931774529
7,11,531,0.624986141923731,-0.161747171309084,1,0
8,49,531,-0.320331839484479,-0.905883685868833,0,0
9,13,531,-0.0639637514121983,0.27246308778211,0,0.0582002153590655
10,4,531,-0.130585740275435,1.28796829053054,0,0.0330400855059418
11,42,531,-0.404836912837736,-1.36530843186045,0,0.114192539959879
12,33,531,1.29075043234875,-0.277925809176672,0,0.165564781899948
1,45,531,-0.980434801342699,-0.852888002891291,0,0
2,29,531,1.32265127092574,0.0390357520584185,1,0.0293918833794333
3,10,531,1.9031063848602,-0.354474353764142,1,0
4,21,531,-0.847701953664966,-0.897037604415163,1,0.0921616670331838
5,8,531,1.11558445648917,1.06375600618114,0,0.0311337828549537
6,46,531,1.76679548429302,0.679888439955853,0,1
7,1,531,-1.71789781312092,0.731852278299369,0,0.0309520947096299
8,40,531,-0.395803602945839,1.76358310380608,0,0
9,58,531,1.55821538199224,0.615471266350931,0,0.118493498714432
10,26,531,-1.16157322718167,-1.23448702520938,1,0
11,57,531,-0.857552967336846,-0.498198083013686,0,0.0392347891135551
12,15,531,-0.782006014893976,-1.57307658050015,1,0.0966992040271128
1,20,531,-0.696458500579559,-0.161601016674941,1,1
2,60,531,1.44963032932441,0.556304539674376,0,0
3,37,531,0.408644804828778,-0.0162243194176211,0,0
4,30,531,0.909072069789902,-0.906382531709546,0,0.0994738970278585
5,56,531,0.714168436778021,-0.521515397791779,1,0.538470236740002
6,44,531,-1.90312372500979,-0.0431181844511083,0,0.116319698715759
7,24,531,1.21804033480128,-0.386080417432474,0,0
8,23,531,0.351960665181267,-1.47544112332034,1,0.666359417010988
9,50,531,-2.28553406525992,-0.206690914147638,0,0.013955083217425
10,39,531,0.0193978009310049,0.653366845425692,0,0.0631452371756067
11,36,531,-0.932404586559806,1.02432543737247,0,0
12,18,531,-0.878263352585558,-0.461949273878173,1,0.0296934884647136
1,42,532,0.0605671354887406,0.636534135737131,0,0.249579830676435
2,10,532,2.20831535793001,1.52436874109691,1,0.378825779104406
3,51,532,0.671217925694556,1.217576972529,1,0.241703646616439
4,46,532,0.604274681505469,0.114478248104272,0,0.198720391106582
5,59,532,0.892863805821446,0.275894878156624,1,0.462383704744848
6,49,532,-0.55702405032724,2.18933814772318,0,0
7,36,532,-0.647176228086697,1.00685084814619,1,0.308148841920622
8,32,532,1.48896854686048,1.29373609228022,1,0.638444131169294
9,3,532,-1.73659300927906,-1.68645954862705,1,0.539248289094457
10,37,532,-0.871023489992103,0.00131325697309089,0,1
11,40,532,-1.17401232647467,-0.116327442495086,0,0.520078477165816
12,54,532,0.804631496277528,-0.177083104371894,0,0.408145426149441
1,26,532,0.427160602256578,1.89353435393787,0,0.260827895811984
2,16,532,-0.281459077564039,0.654045904443042,1,0.166276086434528
3,52,532,-0.177499520209047,0.242390948687434,0,0.476279562982825
4,6,532,0.677679330981708,-1.04407205330799,0,0
5,25,532,-0.202758426333885,-0.324060329631008,1,0.678836148566346
6,18,532,2.04002220927905,0.0634608076327949,1,0.311191027455095
7,27,532,0.468347596107222,0.439602889315529,1,0.591461665843164
8,45,532,1.18781221401474,-0.292032979607713,1,0.439976697209669
9,23,532,0.802605442759859,0.0729346323651974,1,0.870618492931313
10,1,532,-1.09254937977249,1.13478247434516,1,1
11,8,532,1.03146485814425,2.04155149317576,1,0.172504709459321
12,38,532,-0.608363828109326,-0.028391838742423,0,0.754031324515876
1,12,532,-1.98814143316899,-0.605952975996116,0,0
2,50,532,-0.0764029459632373,0.876686421743917,1,0.161282660075589
3,39,532,0.884941255402783,-0.250047278660383,1,0.653366716598612
4,13,532,-1.27830049976271,-1.02999119079166,0,0.391389412036054
5,33,532,1.74486225005191,1.42806669262856,0,0
6,4,532,-0.77769374575455,0.355249930534985,1,0.364168024271373
7,24,532,0.341518171847409,-0.715544825494583,0,0
8,44,532,0.168179612082597,0.244599587200167,0,0
9,29,532,0.806172116499349,-1.38109370896877,0,0.207523058807059
10,5,532,-0.562775541485986,-2.07258286492305,1,0.692334389557974
11,9,532,0.438542280226734,1.73894647529781,1,0.17531078232865
12,58,532,-0.01171286379046,0.654340515179226,0,0.355809870274985
1,30,532,1.29077194286687,2.05865947351957,0,0.134407174264241
2,53,532,-1.42905739227673,0.454598686716256,1,0.340881618576988
3,14,532,-1.24395423226677,0.111187490519292,1,0.468131796170927
4,19,532,-1.30277506301142,-0.0357108696379689,1,0.87076960359373
5,57,532,-1.28167597283699,0.69439337686199,0,0.111432574018484
6,28,532,-0.379841230784744,0.282377924159229,1,0.109416463047067
7,35,532,-0.234301710563829,0.93226808382941,0,0.19991819463597
8,60,532,-1.29064703378598,-1.50678288843473,1,0.317749510448729
9,55,532,-1.85709159830897,0.0788787206751019,0,0.0770757656737189
10,7,532,-0.604980697928401,0.0381062253184042,0,0
11,34,532,1.05909755766553,0.714815994510517,1,0.848904340467953
12,43,532,-0.0998271849980564,-0.5575674379752,1,1
1,11,532,0.705292921781924,1.15779478276414,1,0
2,48,532,-0.693663109775182,0.673112367349446,0,0
3,15,532,0.942801183418582,-0.889329908839978,0,0.364695280402757
4,22,532,-1.27777709151225,1.01403024936403,1,0.164486758653847
5,21,532,1.11502654722191,1.66859069650887,0,1
6,41,532,-0.356123258295664,0.293871838821375,0,1
7,47,532,1.4038472771654,0.49666210736835,0,1
8,17,532,0.297336645546209,-1.03278634001553,1,0.624583024531755
9,56,532,0.527368903885157,-1.1898470823617,0,0.87823039278634
10,31,532,-0.0820465019036916,0.805195720096228,1,1
11,20,532,-0.141533760113151,-1.2054067797142,0,0
12,2,532,0.245473446235064,-1.47925297548397,1,0.825912674979092
1,50,533,0.501646408144042,-0.683827631193283,0,0
2,41,533,0.516986702350577,0.401243090961786,1,0.297288593430302
3,11,533,0.335859164104411,0.351611545672985,0,0.0119623765014038
4,43,533,-0.0242471840180823,0.8281663271082,0,0
5,40,533,1.19156924815309,-0.32827014444097,1,1
6,19,533,-0.245853109915041,1.61043233310783,0,0.197331063433171
7,55,533,0.566919433536534,-1.77592099515712,0,1
8,49,533,-0.0227591552780449,-0.973769627622193,0,0.13588579598725
9,57,533,-0.0466426232500053,-0.61150412657414,1,0
10,48,533,0.157820640596725,-1.94090904438197,0,0
11,52,533,1.09567406558847,0.691105490216998,1,0.166359956606516
12,47,533,-0.0527773710188385,1.48803460142052,0,0.0454091021228504
1,58,533,1.08127882524815,-0.0493347250471644,0,0.121114098461142
2,22,533,1.55000210937498,1.819968172831,0,0.0216230951758717
3,10,533,0.394691163098575,0.00674876533641187,0,0.0515729034263135
4,6,533,0.24571911758731,-1.3138904009847,1,0.569055990111186
5,38,533,0.751900798848697,-1.87439823956211,0,0.625005554325986
6,53,533,1.00923956498987,-0.494223787570713,0,0
7,37,533,0.630529182157805,-0.461008904326165,1,0.125021079683557
8,25,533,-1.4858068307165,0.0564920177752695,1,0.10697237854893
9,20,533,1.21411247887787,-0.234718731048418,1,0.0644999169145982
10,29,533,-0.867576240250479,-0.207320207883344,0,0.00797787099601574
11,21,533,-1.28998160156759,-0.597611147080832,0,0.0345869592438008
12,12,533,0.703781545255982,-0.943606299899001,1,1
1,15,533,1.20440890299715,0.267873069834175,1,0.0546359219919835
2,2,533,0.681702125800008,-1.52072498700401,0,0
3,60,533,0.119797266471312,-0.711312031909488,0,0.0310432864081731
4,56,533,-0.269841211937086,0.857440048571131,1,0.227111360352255
5,26,533,-0.293737288883909,3.09352586973746,1,0.0239614446548748
6,23,533,-1.18148081017684,-0.546379434641443,1,0.352177781900561
7,18,533,-0.00902972246459758,1.9760060200852,1,0
8,46,533,-0.109258673836841,0.762768549175408,1,0.0235200973762795
9,39,533,-1.72717832965161,0.565841101020584,1,1
10,24,533,-0.325775486378029,-1.40665560389143,0,0.132086842343594
11,32,533,-1.16009892224113,0.0340749637822793,1,0.142358677861346
12,36,533,-0.417672670020763,1.30443986678067,1,0.043103462399044
1,17,533,-1.52008290453174,1.89711108642252,1,1
2,27,533,0.586286512624813,0.847222990580252,0,0.0740308394088912
3,7,533,-0.229593056929983,-0.582805512914266,1,1
4,59,533,-0.677681327651473,0.0799697646534543,1,0.0586370176193316
5,45,533,-0.766748467908804,-0.427945877803039,1,0.0457872063061575
6,13,533,0.847907070675659,1.2619383554091,1,0.0592151213660119
7,31,533,0.379856686065857,-0.509813867732523,1,0.0609592231871653
8,16,533,-0.754728639318512,0.390786005709588,1,1
9,44,533,-0.528365134039922,0.864064765184369,1,0.142094609531094
10,14,533,0.483753110376723,0.0506057734177303,0,0.101590485832465
11,51,533,1.57328986414312,-0.630116197217698,1,0
12,9,533,0.361760233450827,-0.514746942918208,1,1
1,4,533,1.53427632304708,-0.0192674520113344,0,0
2,28,533,-1.32276390597811,-1.69397236314432,0,0
3,33,533,-0.503075582084597,0.265094764249562,1,0.0929490145705884
4,42,533,2.0611979493097,0.536988777452663,1,0
5,1,533,0.361721520264541,-0.0295714045500692,1,0.122791605239984
6,34,533,-0.43632244647236,0.695238168840869,0,0.18562479428298
7,8,533,-0.0877706988931695,0.298869381052836,0,0.0264117647300689
8,3,533,0.262047240600699,-1.74512842193862,0,0
9,30,533,-1.01118536912429,-0.666264247892174,0,0
10,5,533,0.926060555499744,-2.03805511122953,1,0.292836942765377
11,54,533,-0.522591830676692,1.05983029474857,1,0.0365658123257675
12,35,533,-1.76592051097643,-0.414012423451144,0,0
1,37,534,0.15382878105028,0.706521726594324,1,0.682193582009948
2,17,534,0.466720552497354,-0.514878922312678,1,0.837733767060604
3,14,534,0.18401856669621,0.300292638862284,1,1
4,33,534,-0.836981559482071,-0.0865588117030296,0,0.709494342328562
5,20,534,-0.667671597572403,0.0163802572005353,0,0.399691869074961
6,29,534,-0.299602407463571,0.113035002589476,1,1
7,47,534,0.714202773340868,-0.355275215589969,1,0.917269319753178
8,48,534,0.926507105030103,2.20024863623793,0,0.393120339966785
9,12,534,-0.742303941230869,-2.76014855913938,0,0.969727212029379
10,28,534,0.650993681972355,-0.120897932800374,1,0.472507083012289
11,54,534,-0.413190248308149,-0.355648155005135,0,1
12,46,534,-1.97603873543524,-0.508017004991011,0,0.368176270136098
1,51,534,-0.0307575584304022,0.624317481175476,0,0.462763441852841
2,10,534,0.205199472795462,1.32193576177949,0,0.452570325046466
3,23,534,0.395162766473465,-1.48213081440364,0,0
4,30,534,-0.197100347884388,-1.18097742705057,1,0.809129089853823
5,44,534,-0.639421119764054,0.983491398381503,1,0.841365808650325
6,26,534,-0.069731075302175,0.295666292907138,1,0.835760157365149
7,45,534,-0.325087061928379,-0.151037833581135,1,0.629134743369117
8,27,534,-0.986854619543708,-0.63252417068749,1,0.868509245753665
9,50,534,-0.236386167211304,-1.86484026670725,0,0.695102089473472
10,35,534,-0.0161239507248116,0.0480266570925214,1,0.751004432475463
11,40,534,-1.11035611110254,0.694556557955787,0,0.731054942519625
12,21,534,-0.168964094605219,-0.00421050331879572,1,0.686582104443485
1,31,534,1.44868674022246,-0.113512867262594,1,0.726831955499402
2,32,534,-0.800579574293247,-0.95194459463704,0,0.880645727992758
3,57,534,-0.45228235281305,0.252033154881294,0,0
4,49,534,-1.0113865857941,-2.10566734760899,0,0
5,52,534,-1.60990280485914,0.381028708385902,1,0.769306288541446
6,3,534,-0.258612345372371,2.08230690874079,0,1
7,4,534,-0.899984983154821,-0.269479556731024,1,0.761076760855118
8,9,534,-0.558056078857164,1.31537251723531,0,0.318812106977934
9,59,534,-0.823256651740367,1.27946134841612,0,0.384697440669197
10,15,534,0.394713444085862,1.90652906420361,1,1
11,56,534,-0.916385747454082,-0.201830602893762,1,1
12,25,534,1.3648840623184,-0.261939420164111,0,0.895079139991633
1,36,534,-0.865514918209176,-0.901844854076584,0,0.758392410718893
2,1,534,0.581554004250036,-0.468726841015388,1,0.875569876834729
3,43,534,-1.24118080119783,0.393521461632499,0,0
4,34,534,0.89902314865096,0.633551689390752,1,0.957001552913991
5,60,534,1.57632758828339,0.849571954307625,1,0.552152082224164
6,5,534,0.0816900510292069,0.447968662192321,1,0
7,55,534,-0.761863132983736,-1.46161964175108,1,0.670123979994358
8,42,534,-0.24036895299719,-0.420597096269294,1,0.787842917162183
9,18,534,0.348102532139157,0.636822264983857,0,0
10,22,534,-0.374728723321879,-0.608438847647758,1,0.740430517037621
11,41,534,1.22769239466738,-0.256274959920782,1,0.966429701593398
12,24,534,-0.828061855638207,-1.93465023392478,0,0.862393850913993
1,19,534,-1.5203629392623,0.921794085827634,1,0.933453920815615
2,16,534,-0.419955552007278,-0.0579092249698059,0,0.413460432434531
3,11,534,-1.30860589672953,0.47258387325434,0,1
4,53,534,2.5584224259793,-0.37699954320343,0,0.892744260427966
5,2,534,-1.83627283131929,0.0703167220057528,1,1
6,6,534,0.713942414621241,0.0270463775310632,1,0.961367717287606
7,39,534,0.361569230491717,0.306696450607761,1,0.817651992943577
8,38,534,1.4453124701588,2.14026557951971,0,0.872327560917228
9,13,534,1.49041021212577,-1.10983316361185,0,0
10,8,534,-0.633477669222506,0.692381795914245,1,0.51066542315015
11,58,534,-0.612504738007232,-1.14958335438401,0,0.840553863975006
12,7,534,1.82445424939769,-1.08970384521608,0,0
1,58,535,0.304757441105529,-0.570547847155947,0,0
2,37,535,0.0408533066411152,0.887109736798868,1,0.340199319013979
3,60,535,-1.16511454412992,-0.14542729605915,1,0.192862227953747
4,33,535,0.354804349253952,-0.376856211765352,0,1
5,27,535,-0.334334980948649,-0.0955118125182081,1,0
6,31,535,1.67164216527244,-0.582775850710971,0,0.391697468444891
7,13,535,1.01538280930606,-0.437263536145269,0,0.52776369755981
8,12,535,-0.763192926843483,0.0711115563845244,0,0
9,25,535,2.65840893481684,-0.145278898359775,0,0.776963905023553
10,34,535,-1.35048510616732,-0.00199636251706221,1,0.805065345540099
11,32,535,0.786743801151487,1.30165721523804,0,0.480903909397872
